seq;vac_seq;dist;CC;CC_number
8247;6701;5354;CC354;354
8247;6720;2579;CC354;354
8247;13640;2511;CC354;354
8248;6620;859;CC354;354
8248;6701;5354;CC354;354
8248;6720;2579;CC354;354
8248;13640;2511;CC354;354
8249;6620;859;CC354;354
8249;6701;5354;CC354;354
8249;6720;2579;CC354;354
8249;13640;2511;CC354;354
8250;6620;859;CC354;354
8250;6701;5354;CC354;354
8250;6720;2579;CC354;354
8250;13640;2511;CC354;354
8251;6620;859;CC354;354
8251;6701;5354;CC354;354
8251;6720;2579;CC354;354
8251;13640;2511;CC354;354
8252;6620;859;CC354;354
8252;6701;5354;CC354;354
8252;6720;2579;CC354;354
8252;13640;2511;CC354;354
8254;6620;859;CC354;354
8254;6701;5354;CC354;354
8254;6720;2579;CC354;354
8254;13640;2511;CC354;354
8255;6620;859;CC354;354
8255;6701;5354;CC354;354
8255;6720;2579;CC354;354
8255;13640;2511;CC354;354
8257;6620;859;CC354;354
8257;6701;5354;CC354;354
8257;6720;2579;CC354;354
8257;13640;2511;CC354;354
8259;6620;859;CC354;354
8259;6701;5354;CC354;354
8259;6720;2579;CC354;354
8259;13640;2511;CC354;354
8261;6620;859;CC354;354
8261;6701;5354;CC354;354
8261;6720;2579;CC354;354
8261;13640;2511;CC354;354
8262;6620;1473;CC45;45
8262;6701;4958;CC45;45
8262;6720;797;CC45;45
8262;13640;3007;CC45;45
8263;6620;1473;CC45;45
8263;6701;4958;CC45;45
8263;6720;797;CC45;45
8263;13640;3007;CC45;45
8264;6620;1473;CC45;45
8264;6701;4958;CC45;45
8264;6720;797;CC45;45
8264;13640;3007;CC45;45
8265;6620;2287;CC45;45
8265;6701;4240;CC45;45
8265;6720;1681;CC45;45
8265;13640;3790;CC45;45
8266;6620;2287;CC45;45
8266;6701;4240;CC45;45
8266;6720;1681;CC45;45
8266;13640;3790;CC45;45
8267;6620;2288;CC45;45
8267;6701;4241;CC45;45
8267;6720;1682;CC45;45
8267;13640;3791;CC45;45
8268;6620;2288;CC45;45
8268;6701;4241;CC45;45
8268;6720;1682;CC45;45
8268;13640;3791;CC45;45
8269;6620;2287;CC45;45
8269;6701;4240;CC45;45
8269;6720;1681;CC45;45
8269;13640;3790;CC45;45
8270;6620;2287;CC45;45
8270;6701;4240;CC45;45
8270;6720;1681;CC45;45
8270;13640;3790;CC45;45
8309;6620;1171;CC353;353
8309;6701;5482;CC353;353
8309;6720;2878;CC353;353
8309;13640;2396;CC353;353
8310;6620;689;CC353;353
8310;6701;5186;CC353;353
8310;6720;1783;CC353;353
8310;13640;2146;CC353;353
8311;6620;1483;CC45;45
8311;6701;4910;CC45;45
8311;6720;747;CC45;45
8311;13640;2985;CC45;45
8328;6620;2413;CC45;45
8328;6701;4292;CC45;45
8328;6720;1862;CC45;45
8328;13640;3943;CC45;45
8329;6620;2413;CC45;45
8329;6701;4292;CC45;45
8329;6720;1862;CC45;45
8329;13640;3943;CC45;45
8330;6620;2413;CC45;45
8330;6701;4292;CC45;45
8330;6720;1862;CC45;45
8330;13640;3943;CC45;45
8331;6620;2422;CC45;45
8331;6701;4400;CC45;45
8331;6720;1871;CC45;45
8331;13640;3952;CC45;45
8332;6620;2413;CC45;45
8332;6701;4292;CC45;45
8332;6720;1862;CC45;45
8332;13640;3943;CC45;45
8333;6620;2413;CC45;45
8333;6701;4292;CC45;45
8333;6720;1862;CC45;45
8333;13640;3943;CC45;45
8334;6620;2413;CC45;45
8334;6701;4292;CC45;45
8334;6720;1862;CC45;45
8334;13640;3943;CC45;45
8335;6620;2413;CC45;45
8335;6701;4292;CC45;45
8335;6720;1862;CC45;45
8335;13640;3943;CC45;45
8336;6620;2413;CC45;45
8336;6701;4292;CC45;45
8336;6720;1862;CC45;45
8336;13640;3943;CC45;45
8337;6620;2422;CC45;45
8337;6701;4400;CC45;45
8337;6720;1871;CC45;45
8337;13640;3952;CC45;45
8338;6620;2422;CC45;45
8338;6701;4400;CC45;45
8338;6720;1871;CC45;45
8338;13640;3952;CC45;45
8339;6620;2413;CC45;45
8339;6701;4292;CC45;45
8339;6720;1862;CC45;45
8339;13640;3943;CC45;45
8340;6620;2287;CC45;45
8340;6701;4240;CC45;45
8340;6720;1681;CC45;45
8340;13640;3790;CC45;45
8341;6620;2287;CC45;45
8341;6701;4240;CC45;45
8341;6720;1681;CC45;45
8341;13640;3790;CC45;45
8342;6620;2287;CC45;45
8342;6701;4240;CC45;45
8342;6720;1681;CC45;45
8342;13640;3790;CC45;45
8343;6620;2292;CC45;45
8343;6701;4186;CC45;45
8343;6720;1732;CC45;45
8343;13640;3819;CC45;45
8344;6620;2292;CC45;45
8344;6701;4186;CC45;45
8344;6720;1732;CC45;45
8344;13640;3819;CC45;45
8345;6620;2292;CC45;45
8345;6701;4186;CC45;45
8345;6720;1732;CC45;45
8345;13640;3819;CC45;45
8346;6620;1473;CC45;45
8346;6701;4958;CC45;45
8346;6720;797;CC45;45
8346;13640;3007;CC45;45
8347;6620;1474;CC45;45
8347;6701;4959;CC45;45
8347;6720;798;CC45;45
8347;13640;3008;CC45;45
8348;6620;2288;CC45;45
8348;6701;4241;CC45;45
8348;6720;1682;CC45;45
8348;13640;3791;CC45;45
8355;6620;2287;CC45;45
8355;6701;4240;CC45;45
8355;6720;1681;CC45;45
8355;13640;3790;CC45;45
8356;6620;2423;CC45;45
8356;6701;4401;CC45;45
8356;6720;1872;CC45;45
8356;13640;3953;CC45;45
8454;6620;1135;CC21;21
8454;6701;4069;CC21;21
8454;6720;2910;CC21;21
8454;13640;2788;CC21;21
8456;6620;1135;CC21;21
8456;6701;4069;CC21;21
8456;6720;2910;CC21;21
8456;13640;2788;CC21;21
8461;6620;863;CC21;21
8461;6701;5358;CC21;21
8461;6720;2582;CC21;21
8461;13640;2512;CC21;21
8495;6620;259;CC21;21
8495;6701;4743;CC21;21
8495;6720;2004;CC21;21
8495;13640;1930;CC21;21
8523;6620;1089;CC21;21
8523;6701;4002;CC21;21
8523;6720;2844;CC21;21
8523;13640;2748;CC21;21
8556;6620;2334;CC574;574
8556;6701;5926;CC574;574
8556;6720;1796;CC574;574
8556;13640;3749;CC574;574
8557;6620;2334;CC574;574
8557;6701;5926;CC574;574
8557;6720;1796;CC574;574
8557;13640;3749;CC574;574
8571;6620;2334;CC574;574
8571;6701;5926;CC574;574
8571;6720;1796;CC574;574
8571;13640;3749;CC574;574
8585;6620;79;CC257;257
8585;6701;4800;CC257;257
8585;6720;2060;CC257;257
8585;13640;1924;CC257;257
8592;6620;79;CC257;257
8592;6701;4800;CC257;257
8592;6720;2060;CC257;257
8592;13640;1924;CC257;257
8603;6620;432;CC257;257
8603;6701;4806;CC257;257
8603;6720;2415;CC257;257
8603;13640;2286;CC257;257
8654;6620;1132;CC22;22
8654;6701;5586;CC22;22
8654;6720;2819;CC22;22
8654;13640;2765;CC22;22
8671;6620;1095;CC48;48
8671;6701;3923;CC48;48
8671;6720;2858;CC48;48
8671;13640;2727;CC48;48
8685;6620;1106;CC45;45
8685;6701;5424;CC45;45
8685;6720;2775;CC45;45
8685;13640;2312;CC45;45
8694;6620;804;CC206;206
8694;6701;5256;CC206;206
8694;6720;2505;CC206;206
8694;13640;2440;CC206;206
8747;6620;1719;CC52;52
8747;6701;4524;CC52;52
8747;6720;3469;CC52;52
8747;13640;3371;CC52;52
8806;6620;2287;CC45;45
8806;6701;4240;CC45;45
8806;6720;1681;CC45;45
8806;13640;3790;CC45;45
8807;6620;2287;CC45;45
8807;6701;4240;CC45;45
8807;6720;1681;CC45;45
8807;13640;3790;CC45;45
8808;6620;2288;CC45;45
8808;6701;4241;CC45;45
8808;6720;1682;CC45;45
8808;13640;3791;CC45;45
8809;6620;2288;CC45;45
8809;6701;4241;CC45;45
8809;6720;1682;CC45;45
8809;13640;3791;CC45;45
8810;6620;2288;CC45;45
8810;6701;4241;CC45;45
8810;6720;1682;CC45;45
8810;13640;3791;CC45;45
8811;6620;2288;CC45;45
8811;6701;4241;CC45;45
8811;6720;1682;CC45;45
8811;13640;3791;CC45;45
8812;6620;1473;CC45;45
8812;6701;4958;CC45;45
8812;6720;797;CC45;45
8812;13640;3007;CC45;45
8813;6620;1473;CC45;45
8813;6701;4958;CC45;45
8813;6720;797;CC45;45
8813;13640;3007;CC45;45
9267;6620;1537;CC353;353
9267;6701;4365;CC353;353
9267;6720;3305;CC353;353
9267;13640;3181;CC353;353
9408;6620;605;CC607;607
9408;6701;5077;CC607;607
9408;6720;2316;CC607;607
9408;13640;2134;CC607;607
9409;6620;476;CC607;607
9409;6701;4971;CC607;607
9409;6720;2223;CC607;607
9409;13640;2120;CC607;607
9410;6620;404;CC607;607
9410;6701;4952;CC607;607
9410;6720;2230;CC607;607
9410;13640;2105;CC607;607
9411;6620;404;CC607;607
9411;6701;4952;CC607;607
9411;6720;2230;CC607;607
9411;13640;2105;CC607;607
9412;6620;205;CC607;607
9412;6701;4722;CC607;607
9412;6720;1981;CC607;607
9412;13640;1846;CC607;607
9413;6620;205;CC607;607
9413;6701;4722;CC607;607
9413;6720;1981;CC607;607
9413;13640;1846;CC607;607
9414;6620;206;CC607;607
9414;6701;4723;CC607;607
9414;6720;1982;CC607;607
9414;13640;1846;CC607;607
9415;6620;206;CC607;607
9415;6701;4723;CC607;607
9415;6720;1982;CC607;607
9415;13640;1846;CC607;607
9416;6620;882;CC607;607
9416;6701;5341;CC607;607
9416;6720;2564;CC607;607
9416;13640;2400;CC607;607
9417;6620;882;CC607;607
9417;6701;5341;CC607;607
9417;6720;2564;CC607;607
9417;13640;2400;CC607;607
9418;6620;206;CC607;607
9418;6701;4723;CC607;607
9418;6720;1982;CC607;607
9418;13640;1846;CC607;607
9419;6620;206;CC607;607
9419;6701;4723;CC607;607
9419;6720;1982;CC607;607
9419;13640;1846;CC607;607
9420;6620;192;CC607;607
9420;6701;4707;CC607;607
9420;6720;1972;CC607;607
9420;13640;1847;CC607;607
9421;6620;192;CC607;607
9421;6701;4707;CC607;607
9421;6720;1972;CC607;607
9421;13640;1847;CC607;607
9422;6620;404;CC607;607
9422;6701;4952;CC607;607
9422;6720;2230;CC607;607
9422;13640;2105;CC607;607
9423;6620;192;CC607;607
9423;6701;4707;CC607;607
9423;6720;1972;CC607;607
9423;13640;1847;CC607;607
9424;6620;206;CC607;607
9424;6701;4723;CC607;607
9424;6720;1982;CC607;607
9424;13640;1846;CC607;607
9425;6620;205;CC607;607
9425;6701;4722;CC607;607
9425;6720;1981;CC607;607
9425;13640;1846;CC607;607
9426;6620;206;CC607;607
9426;6701;4723;CC607;607
9426;6720;1982;CC607;607
9426;13640;1846;CC607;607
9427;6620;206;CC607;607
9427;6701;4723;CC607;607
9427;6720;1982;CC607;607
9427;13640;1846;CC607;607
9428;6620;418;CC607;607
9428;6701;4968;CC607;607
9428;6720;2240;CC607;607
9428;13640;2104;CC607;607
9429;6620;418;CC607;607
9429;6701;4968;CC607;607
9429;6720;2240;CC607;607
9429;13640;2104;CC607;607
9430;6620;783;CC607;607
9430;6701;5280;CC607;607
9430;6720;2501;CC607;607
9430;13640;2422;CC607;607
9431;6620;1454;CC607;607
9431;6701;5898;CC607;607
9431;6720;3086;CC607;607
9431;13640;2962;CC607;607
9434;6620;882;CC607;607
9434;6701;5341;CC607;607
9434;6720;2564;CC607;607
9434;13640;2400;CC607;607
9435;6620;206;CC607;607
9435;6701;4723;CC607;607
9435;6720;1982;CC607;607
9435;13640;1846;CC607;607
9436;6620;996;CC607;607
9436;6701;5534;CC607;607
9436;6720;2752;CC607;607
9436;13640;2677;CC607;607
9437;6620;221;CC607;607
9437;6701;4740;CC607;607
9437;6720;1994;CC607;607
9437;13640;1865;CC607;607
9438;6620;812;CC607;607
9438;6701;5313;CC607;607
9438;6720;2523;CC607;607
9438;13640;2440;CC607;607
9440;6620;812;CC607;607
9440;6701;5313;CC607;607
9440;6720;2523;CC607;607
9440;13640;2440;CC607;607
9447;6620;896;CC49;49
9447;6701;5377;CC49;49
9447;6720;2573;CC49;49
9447;13640;2322;CC49;49
10455;6620;7531;CC21;21
10455;6701;7683;CC21;21
10455;6720;7291;CC21;21
10455;13640;6723;CC21;21
10458;6620;4655;CC21;21
10458;6701;7246;CC21;21
10458;6720;5922;CC21;21
10458;13640;3841;CC21;21
10461;6620;10082;CC21;21
10461;6701;9475;CC21;21
10461;6720;9849;CC21;21
10461;13640;8906;CC21;21
10462;6620;10886;CC257;257
10462;6701;9809;CC257;257
10462;6720;10071;CC257;257
10462;13640;9748;CC257;257
10463;6620;8029;CC828;828
10463;6701;9566;CC828;828
10463;6720;7758;CC828;828
10463;13640;7121;CC828;828
10464;6620;4283;ST-7735;7735
10464;6701;7394;ST-7735;7735
10464;6720;2979;ST-7735;7735
10464;13640;3970;ST-7735;7735
10465;6620;5008;CC828;828
10465;6701;7842;CC828;828
10465;6720;5966;CC828;828
10465;13640;4794;CC828;828
10466;6620;5320;ST-7735;7735
10466;6701;7821;ST-7735;7735
10466;6720;4888;ST-7735;7735
10466;13640;4802;ST-7735;7735
10467;6620;3479;ST-7735;7735
10467;6701;6580;ST-7735;7735
10467;6720;2191;ST-7735;7735
10467;13640;4973;ST-7735;7735
10468;6620;7175;CC21;21
10468;6701;7325;CC21;21
10468;6720;6943;CC21;21
10468;13640;5959;CC21;21
10469;6620;5919;CC21;21
10469;6701;6725;CC21;21
10469;6720;5663;CC21;21
10469;13640;5459;CC21;21
10470;6620;811;CC21;21
10470;6701;5290;CC21;21
10470;6720;2512;CC21;21
10470;13640;2435;CC21;21
10471;6620;4422;CC443;443
10471;6701;7866;CC443;443
10471;6720;4777;CC443;443
10471;13640;5121;CC443;443
10472;6620;2235;CC443;443
10472;6701;6350;CC443;443
10472;6720;3902;CC443;443
10472;13640;1537;CC443;443
10473;6620;4824;CC21;21
10473;6701;7309;CC21;21
10473;6720;5207;CC21;21
10473;13640;4351;CC21;21
10474;6620;5882;CC21;21
10474;6701;6514;CC21;21
10474;6720;5975;CC21;21
10474;13640;5449;CC21;21
10475;6620;2891;CC21;21
10475;6701;5917;CC21;21
10475;6720;4410;CC21;21
10475;13640;2189;CC21;21
10476;6620;2884;CC21;21
10476;6701;5831;CC21;21
10476;6720;4367;CC21;21
10476;13640;2012;CC21;21
10477;6620;6498;CC21;21
10477;6701;8359;CC21;21
10477;6720;6275;CC21;21
10477;13640;6029;CC21;21
10478;6620;7865;CC21;21
10478;6701;9096;CC21;21
10478;6720;7642;CC21;21
10478;13640;6957;CC21;21
10479;6620;8783;CC21;21
10479;6701;8244;CC21;21
10479;6720;7768;CC21;21
10479;13640;7803;CC21;21
10480;6620;6896;CC21;21
10480;6701;8178;CC21;21
10480;6720;6647;CC21;21
10480;13640;6435;CC21;21
10481;6620;8350;CC21;21
10481;6701;9525;CC21;21
10481;6720;8137;CC21;21
10481;13640;6931;CC21;21
10482;6620;6786;CC21;21
10482;6701;7605;CC21;21
10482;6720;6561;CC21;21
10482;13640;5936;CC21;21
10483;6620;5299;CC21;21
10483;6701;8246;CC21;21
10483;6720;6090;CC21;21
10483;13640;4269;CC21;21
10484;6620;1235;CC21;21
10484;6701;5325;CC21;21
10484;6720;2899;CC21;21
10484;13640;2908;CC21;21
10485;6620;3952;CC21;21
10485;6701;6731;CC21;21
10485;6720;4869;CC21;21
10485;13640;3613;CC21;21
10486;6620;9537;CC21;21
10486;6701;9684;CC21;21
10486;6720;8651;CC21;21
10486;13640;8354;CC21;21
10487;6620;3596;CC21;21
10487;6701;6375;CC21;21
10487;6720;4516;CC21;21
10487;13640;3257;CC21;21
10488;6620;811;CC21;21
10488;6701;5290;CC21;21
10488;6720;2512;CC21;21
10488;13640;2435;CC21;21
10489;6620;6939;CC828;828
10489;6701;8024;CC828;828
10489;6720;7898;CC828;828
10489;13640;6284;CC828;828
10491;6620;3097;ST-7735;7735
10491;6701;6023;ST-7735;7735
10491;6720;2728;ST-7735;7735
10491;13640;3950;ST-7735;7735
10494;6620;10948;CC828;828
10494;6701;10152;CC828;828
10494;6720;10856;CC828;828
10494;13640;10197;CC828;828
10495;6620;6965;CC828;828
10495;6701;9464;CC828;828
10495;6720;8105;CC828;828
10495;13640;6226;CC828;828
10498;6620;3951;CC828;828
10498;6701;7668;CC828;828
10498;6720;4977;CC828;828
10498;13640;5245;CC828;828
10503;6620;7655;CC828;828
10503;6701;9626;CC828;828
10503;6720;8924;CC828;828
10503;13640;6918;CC828;828
10504;6620;1259;CC21;21
10504;6701;5431;CC21;21
10504;6720;3004;CC21;21
10504;13640;2441;CC21;21
10505;6620;7419;CC828;828
10505;6701;8579;CC828;828
10505;6720;8688;CC828;828
10505;13640;6237;CC828;828
10506;6620;8714;CC21;21
10506;6701;8858;CC21;21
10506;6720;8471;CC21;21
10506;13640;7526;CC21;21
10507;6620;7837;CC828;828
10507;6701;7430;CC828;828
10507;6720;7742;CC828;828
10507;13640;6639;CC828;828
10508;6620;7135;CC353;353
10508;6701;6553;CC353;353
10508;6720;7255;CC353;353
10508;13640;6146;CC353;353
10509;6620;15291;CC353;353
10509;6701;11911;CC353;353
10509;6720;14008;CC353;353
10509;13640;14536;CC353;353
10510;6620;6634;CC828;828
10510;6701;9851;CC828;828
10510;6720;7538;CC828;828
10510;13640;5785;CC828;828
10511;6620;7755;CC353;353
10511;6701;7997;CC353;353
10511;6720;7567;CC353;353
10511;13640;6424;CC353;353
10512;6620;7057;CC828;828
10512;6701;8909;CC828;828
10512;6720;6187;CC828;828
10512;13640;5927;CC828;828
10513;6620;6463;CC828;828
10513;6701;8281;CC828;828
10513;6720;7203;CC828;828
10513;13640;5488;CC828;828
10514;6620;8118;CC353;353
10514;6701;6997;CC353;353
10514;6720;8227;CC353;353
10514;13640;6782;CC353;353
10515;6620;6487;CC828;828
10515;6701;7658;CC828;828
10515;6720;7692;CC828;828
10515;13640;5294;CC828;828
10516;6620;6200;CC353;353
10516;6701;6972;CC353;353
10516;6720;6976;CC353;353
10516;13640;5042;CC353;353
10517;6620;6127;CC828;828
10517;6701;8297;CC828;828
10517;6720;7345;CC828;828
10517;13640;4894;CC828;828
10518;6620;6233;CC21;21
10518;6701;6568;CC21;21
10518;6720;6000;CC21;21
10518;13640;5705;CC21;21
10519;6620;7169;CC828;828
10519;6701;8477;CC828;828
10519;6720;8092;CC828;828
10519;13640;5804;CC828;828
10520;6620;6113;CC828;828
10520;6701;8454;CC828;828
10520;6720;6560;CC828;828
10520;13640;5138;CC828;828
10521;6620;7085;CC828;828
10521;6701;8638;CC828;828
10521;6720;8270;CC828;828
10521;13640;6305;CC828;828
10522;6620;4274;CC828;828
10522;6701;7989;CC828;828
10522;6720;5247;CC828;828
10522;13640;4026;CC828;828
10523;6620;8043;CC353;353
10523;6701;6530;CC353;353
10523;6720;7810;CC353;353
10523;13640;6885;CC353;353
10524;6620;5293;CC353;353
10524;6701;6187;CC353;353
10524;6720;6872;CC353;353
10524;13640;4698;CC353;353
10525;6620;6025;CC353;353
10525;6701;6078;CC353;353
10525;6720;6463;CC353;353
10525;13640;5496;CC353;353
10526;6620;4016;CC353;353
10526;6701;4896;CC353;353
10526;6720;5568;CC353;353
10526;13640;3832;CC353;353
10527;6620;6653;CC353;353
10527;6701;6965;CC353;353
10527;6720;6466;CC353;353
10527;13640;6029;CC353;353
10528;6620;5930;CC353;353
10528;6701;6784;CC353;353
10528;6720;6825;CC353;353
10528;13640;4874;CC353;353
10529;6620;4365;CC353;353
10529;6701;5252;CC353;353
10529;6720;3722;CC353;353
10529;13640;4146;CC353;353
10530;6620;6688;CC353;353
10530;6701;7066;CC353;353
10530;6720;6485;CC353;353
10530;13640;6085;CC353;353
10531;6620;7556;CC828;828
10531;6701;8538;CC828;828
10531;6720;7033;CC828;828
10531;13640;6622;CC828;828
10532;6620;7394;CC828;828
10532;6701;8489;CC828;828
10532;6720;8319;CC828;828
10532;13640;6161;CC828;828
10533;6620;6456;CC828;828
10533;6701;8823;CC828;828
10533;6720;7666;CC828;828
10533;13640;5480;CC828;828
10534;6620;4663;CC828;828
10534;6701;8519;CC828;828
10534;6720;5632;CC828;828
10534;13640;3977;CC828;828
10535;6620;6337;CC828;828
10535;6701;8519;CC828;828
10535;6720;7301;CC828;828
10535;13640;5135;CC828;828
10536;6620;9393;CC353;353
10536;6701;8950;CC353;353
10536;6720;10581;CC353;353
10536;13640;8059;CC353;353
10537;6620;4992;CC353;353
10537;6701;6328;CC353;353
10537;6720;5339;CC353;353
10537;13640;4864;CC353;353
10538;6620;6250;CC353;353
10538;6701;5292;CC353;353
10538;6720;5979;CC353;353
10538;13640;5636;CC353;353
10539;6620;3819;CC353;353
10539;6701;5773;CC353;353
10539;6720;4510;CC353;353
10539;13640;3117;CC353;353
10540;6620;3663;CC353;353
10540;6701;5006;CC353;353
10540;6720;5198;CC353;353
10540;13640;2830;CC353;353
10542;6620;5897;CC828;828
10542;6701;8223;CC828;828
10542;6720;7091;CC828;828
10542;13640;4699;CC828;828
10543;6620;2662;CC353;353
10543;6701;4973;CC353;353
10543;6720;3356;CC353;353
10543;13640;4027;CC353;353
10544;6620;3903;CC353;353
10544;6701;5245;CC353;353
10544;6720;5438;CC353;353
10544;13640;3052;CC353;353
10545;6620;5756;CC828;828
10545;6701;7880;CC828;828
10545;6720;6970;CC828;828
10545;13640;4610;CC828;828
10546;6620;9229;CC828;828
10546;6701;9636;CC828;828
10546;6720;8773;CC828;828
10546;13640;8223;CC828;828
10549;6620;5143;CC353;353
10549;6701;4757;CC353;353
10549;6720;5340;CC353;353
10549;13640;4487;CC353;353
10550;6620;7157;CC828;828
10550;6701;9835;CC828;828
10550;6720;8061;CC828;828
10550;13640;6035;CC828;828
10551;6620;7085;CC828;828
10551;6701;9238;CC828;828
10551;6720;6720;CC828;828
10551;13640;6431;CC828;828
10552;6620;6722;CC828;828
10552;6701;8374;CC828;828
10552;6720;7944;CC828;828
10552;13640;5510;CC828;828
10555;6620;3687;CC353;353
10555;6701;6434;CC353;353
10555;6720;4460;CC353;353
10555;13640;3473;CC353;353
10556;6620;9981;CC353;353
10556;6701;10578;CC353;353
10556;6720;9138;CC353;353
10556;13640;8686;CC353;353
10557;6620;7399;CC828;828
10557;6701;8662;CC828;828
10557;6720;8605;CC828;828
10557;13640;6423;CC828;828
10558;6620;6683;CC828;828
10558;6701;9100;CC828;828
10558;6720;7603;CC828;828
10558;13640;5480;CC828;828
10560;6620;5027;CC353;353
10560;6701;5122;CC353;353
10560;6720;5466;CC353;353
10560;13640;4840;CC353;353
10561;6620;9318;CC353;353
10561;6701;8678;CC353;353
10561;6720;8673;CC353;353
10561;13640;7905;CC353;353
10562;6620;7208;CC828;828
10562;6701;9608;CC828;828
10562;6720;8115;CC828;828
10562;13640;5930;CC828;828
10563;6620;8444;CC828;828
10563;6701;8256;CC828;828
10563;6720;8084;CC828;828
10563;13640;7316;CC828;828
10565;6620;9634;CC828;828
10565;6701;10990;CC828;828
10565;6720;10405;CC828;828
10565;13640;8659;CC828;828
10566;6620;8391;CC828;828
10566;6701;9003;CC828;828
10566;6720;9161;CC828;828
10566;13640;7666;CC828;828
10567;6620;9356;CC828;828
10567;6701;9188;CC828;828
10567;6720;8950;CC828;828
10567;13640;8104;CC828;828
10569;6620;6228;CC353;353
10569;6701;5948;CC353;353
10569;6720;6000;CC353;353
10569;13640;5073;CC353;353
10570;6620;7357;CC828;828
10570;6701;8904;CC828;828
10570;6720;8625;CC828;828
10570;13640;6417;CC828;828
10571;6620;5585;CC828;828
10571;6701;8413;CC828;828
10571;6720;6802;CC828;828
10571;13640;4609;CC828;828
10572;6620;7356;CC828;828
10572;6701;9029;CC828;828
10572;6720;6946;CC828;828
10572;13640;7101;CC828;828
10573;6620;7659;CC828;828
10573;6701;8195;CC828;828
10573;6720;6830;CC828;828
10573;13640;7444;CC828;828
10574;6620;3018;CC353;353
10574;6701;5778;CC353;353
10574;6720;4663;CC353;353
10574;13640;4518;CC353;353
10575;6620;14907;CC353;353
10575;6701;12068;CC353;353
10575;6720;13620;CC353;353
10575;13640;13312;CC353;353
10576;6620;4775;CC353;353
10576;6701;5918;CC353;353
10576;6720;6037;CC353;353
10576;13640;5622;CC353;353
10579;6620;7101;CC828;828
10579;6701;9221;CC828;828
10579;6720;7047;CC828;828
10579;13640;5782;CC828;828
10580;6620;7138;CC353;353
10580;6701;7464;CC353;353
10580;6720;7311;CC353;353
10580;13640;6326;CC353;353
10581;6620;6868;CC828;828
10581;6701;8807;CC828;828
10581;6720;6474;CC828;828
10581;13640;5885;CC828;828
10582;6620;7269;CC828;828
10582;6701;8944;CC828;828
10582;6720;8285;CC828;828
10582;13640;6105;CC828;828
10583;6620;5938;CC828;828
10583;6701;8444;CC828;828
10583;6720;7204;CC828;828
10583;13640;5212;CC828;828
10585;6620;5762;CC828;828
10585;6701;8341;CC828;828
10585;6720;5351;CC828;828
10585;13640;5065;CC828;828
10587;6620;6082;CC828;828
10587;6701;9059;CC828;828
10587;6720;6980;CC828;828
10587;13640;5380;CC828;828
10589;6620;7049;CC828;828
10589;6701;9295;CC828;828
10589;6720;8260;CC828;828
10589;13640;5822;CC828;828
10591;6620;6115;CC828;828
10591;6701;8604;CC828;828
10591;6720;7328;CC828;828
10591;13640;5141;CC828;828
10592;6620;7629;CC828;828
10592;6701;8251;CC828;828
10592;6720;8835;CC828;828
10592;13640;6651;CC828;828
10593;6620;9900;CC828;828
10593;6701;8750;CC828;828
10593;6720;9525;CC828;828
10593;13640;8720;CC828;828
10595;6620;6566;CC353;353
10595;6701;6638;CC353;353
10595;6720;5671;CC353;353
10595;13640;6033;CC353;353
10596;6620;5059;CC353;353
10596;6701;6741;CC353;353
10596;6720;6734;CC353;353
10596;13640;4584;CC353;353
10597;6620;7011;CC828;828
10597;6701;7765;CC828;828
10597;6720;7954;CC828;828
10597;13640;5845;CC828;828
10598;6620;6425;CC828;828
10598;6701;8793;CC828;828
10598;6720;7636;CC828;828
10598;13640;5450;CC828;828
10599;6620;10177;CC353;353
10599;6701;9309;CC353;353
10599;6720;9851;CC353;353
10599;13640;9015;CC353;353
10695;6620;5500;CC45;45
10695;6701;7790;CC45;45
10695;6720;5453;CC45;45
10695;13640;4586;CC45;45
10696;6620;4984;CC45;45
10696;6701;7052;CC45;45
10696;6720;4770;CC45;45
10696;13640;4542;CC45;45
10697;6620;11748;CC21;21
10697;6701;10164;CC21;21
10697;6720;11521;CC21;21
10697;13640;10507;CC21;21
10698;6620;5273;CC45;45
10698;6701;5113;CC45;45
10698;6720;5509;CC45;45
10698;13640;5000;CC45;45
10699;6620;11722;CC433;433
10699;6701;10750;CC433;433
10699;6720;10511;CC433;433
10699;13640;10224;CC433;433
10700;6620;9141;CC45;45
10700;6701;9548;CC45;45
10700;6720;8918;CC45;45
10700;13640;8040;CC45;45
10701;6620;4610;CC42;42
10701;6701;5715;CC42;42
10701;6720;4041;CC42;42
10701;13640;4093;CC42;42
10703;6620;8106;CC21;21
10703;6701;8262;CC21;21
10703;6720;7244;CC21;21
10703;13640;7030;CC21;21
10704;6620;5250;CC45;45
10704;6701;5568;CC45;45
10704;6720;5085;CC45;45
10704;13640;5183;CC45;45
10707;6620;6443;CC21;21
10707;6701;8935;CC21;21
10707;6720;7230;CC21;21
10707;13640;5269;CC21;21
10709;6620;3362;CC42;42
10709;6701;5278;CC42;42
10709;6720;2885;CC42;42
10709;13640;4911;CC42;42
10713;6620;6322;CC677;677
10713;6701;7071;CC677;677
10713;6720;6657;CC677;677
10713;13640;7389;CC677;677
10715;6620;5505;CC45;45
10715;6701;6671;CC45;45
10715;6720;5467;CC45;45
10715;13640;5074;CC45;45
10717;6620;7424;CC45;45
10717;6701;8213;CC45;45
10717;6720;7791;CC45;45
10717;13640;6922;CC45;45
10729;6620;6424;CC45;45
